# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,SDSS_u,SDSS_g,SDSS_r
6.650000000000000355e+00,4.446977134550589039e-12,9.834862005620874075e-06,9.946763275296121104e-06,1.239372088359715463e+01,1.271462219430334528e+01,1.319609706755016276e+01
6.700000000000000178e+00,4.986871643336917871e-12,1.235295194606063919e-05,1.251768562720755788e-05,1.211106140384832486e+01,1.241653633885469077e+01,1.289097395534474089e+01
6.750000000000000000e+00,5.591941266320330450e-12,1.551126655270904095e-05,1.575241190884184799e-05,1.183907790075882360e+01,1.212916804728752140e+01,1.259582288412848783e+01
6.799999999999999822e+00,6.269957624515758771e-12,1.947004469891256881e-05,1.982204668747992269e-05,1.157645054045903521e+01,1.184871328339835372e+01,1.230430301980977958e+01
6.849999999999999645e+00,7.029594103733703941e-12,2.442840323258042726e-05,2.494168067748858014e-05,1.132243292319459727e+01,1.157260095144636125e+01,1.201273958373923989e+01
6.900000000000000355e+00,7.880523979886224441e-12,3.063491748734989320e-05,3.138164957878997809e-05,1.107791340875412800e+01,1.130141621034738364e+01,1.172135025859950019e+01
6.950000000000000178e+00,8.833527490897626178e-12,3.839928971474129514e-05,3.948165468903139144e-05,1.084429576865615985e+01,1.104138485980283946e+01,1.143582992621927730e+01
7.000000000000000000e+00,9.900608186319326016e-12,4.810740129494949196e-05,4.966846441975047917e-05,1.062136626280943119e+01,1.079629841433856541e+01,1.116470326609258024e+01
7.049999999999999822e+00,1.109511873862960172e-11,6.024039189784521588e-05,6.247809314861401927e-05,1.040746228783950045e+01,1.056374699997004996e+01,1.090784891982968929e+01
7.099999999999999645e+00,1.243189619039066079e-11,7.539767707110717101e-05,7.858357342673634102e-05,1.020109172748708914e+01,1.034076620578218808e+01,1.066288800831279815e+01
7.150000000000000355e+00,1.392740632123713946e-11,9.432538632904708374e-05,9.882970895268034656e-05,1.000122315494436975e+01,1.012555270674087637e+01,1.042834175484933468e+01
7.200000000000000178e+00,1.559989642623223795e-11,1.179528443012313303e-04,1.242765302848391660e-04,9.807102661119834863e+00,9.917307062886230540e+00,1.020317144788914021e+01
7.250000000000000000e+00,1.746955527566726801e-11,1.474374734082423404e-04,1.562535865258629761e-04,9.618132146320142795e+00,9.715376194293078527e+00,9.986159286918329769e+00
7.299999999999999822e+00,1.955867834331704251e-11,1.842186817669902378e-04,1.964277100833996810e-04,9.433812690818129454e+00,9.519219907834710170e+00,9.776450626005150468e+00
7.349999999999999645e+00,2.189183550622561128e-11,2.300869076660240530e-04,2.468875065598200198e-04,9.253591394401709636e+00,9.328114251729317630e+00,9.573239492377396687e+00
7.400000000000000355e+00,2.449603728740748658e-11,2.872692220240395515e-04,3.102485689891154824e-04,9.076969511248755396e+00,9.141228985575864385e+00,9.375416826164723716e+00
7.450000000000000178e+00,2.740089427814274392e-11,3.585310599722431411e-04,3.897843186581504381e-04,8.903564863023298415e+00,8.957895800061763225e+00,9.182057963654195021e+00
7.500000000000000000e+00,3.063876257460377167e-11,4.473029163540677205e-04,4.895884593426057295e-04,8.733102983963171084e+00,8.777650789195348580e+00,8.992567736946426749e+00
7.549999999999999822e+00,3.424486582111566615e-11,5.578394116550933375e-04,6.147763248168684269e-04,8.565333497985086808e+00,8.600144549607499300e+00,8.806650219324396289e+00
7.599999999999999645e+00,3.825738168783842518e-11,6.954210828929436976e-04,7.717339271883136807e-04,8.399945793419632878e+00,8.424834265141072365e+00,8.623643032598778291e+00
7.650000000000000355e+00,4.271747723610268543e-11,8.665861069849130349e-04,9.684252988204170584e-04,8.236671229907273073e+00,8.251233768077781860e+00,8.442929417139858117e+00
7.700000000000000178e+00,4.766927354960761683e-11,1.079415590367089001e-03,1.214770778315661702e-03,8.075308066256731365e+00,8.078985090375191191e+00,8.264083070356576854e+00
7.750000000000000000e+00,5.315971514803950361e-11,1.343882369051538263e-03,1.523111221703616789e-03,7.915718649486571223e+00,7.907850420085893006e+00,8.086828127828113111e+00
7.799999999999999822e+00,5.923831398030054158e-11,1.672276030063559382e-03,1.908775699847461158e-03,7.757856881475973410e+00,7.737782684468996308e+00,7.911024262017654962e+00
7.849999999999999645e+00,6.595673117795423848e-11,2.079711768032824985e-03,2.390773010211090337e-03,7.601764051054445304e+00,7.568920153099568893e+00,7.736642679321313665e+00
7.900000000000000355e+00,7.336815225201820986e-11,2.584739299170656524e-03,2.992630166162574181e-03,7.447518247934446833e+00,7.401430320699283527e+00,7.563748159176661545e+00
7.950000000000000178e+00,8.152640314461779571e-11,3.210073559747124005e-03,3.743403726826354493e-03,7.295222453067587765e+00,7.235501105616990003e+00,7.392511829207009555e+00
8.000000000000000000e+00,9.048474574628846170e-11,3.983475602165073223e-03,4.678892073498678097e-03,7.144958948798525000e+00,7.071197056940953019e+00,7.222962323854630995e+00
8.050000000000000711e+00,1.002942826076812966e-10,4.938760845195306476e-03,5.843078039522348749e-03,6.996838818345473499e+00,6.908583405773249808e+00,7.055137749403229463e+00
8.099999999999999645e+00,1.110018923460022165e-10,6.116968733549266006e-03,7.289830954122042406e-03,6.851009604944394482e+00,6.747769941880946476e+00,6.889151305791472168e+00
8.150000000000000355e+00,1.226476108002338222e-10,7.567671471189964423e-03,9.084894174318423887e-03,6.707652660691870494e+00,6.588916337577593652e+00,6.725196285359160697e+00
8.199999999999999289e+00,1.352613699763660888e-10,9.350316013245634633e-03,1.130817719589547951e-02,6.566968434150865619e+00,6.432191774483214886e+00,6.563455454159445424e+00
8.250000000000000000e+00,1.488590095665695864e-10,1.153593938520315262e-02,1.405635865422635508e-02,6.429190956629916798e+00,6.277808939202813576e+00,6.404160108077775249e+00
8.300000000000000711e+00,1.634374874727278878e-10,1.420918621721119907e-02,1.744578563546052286e-02,6.294584609472430259e+00,6.125985188791403857e+00,6.247509461314756152e+00
8.349999999999999645e+00,1.789692404298403252e-10,1.747069756557521544e-02,2.161562285552622378e-02,6.163445855110616378e+00,5.976963935253778004e+00,6.093723383136889993e+00
8.400000000000000355e+00,1.953956886730242971e-10,2.143885639775199373e-02,2.673115904995073192e-02,6.036114887847773502e+00,5.831027613503678708e+00,5.943035464972318493e+00
8.449999999999999289e+00,2.126199457967107415e-10,2.625150671612238445e-02,3.298711361805930359e-02,5.912969854220619936e+00,5.688503322315796140e+00,5.795683423981294879e+00
8.500000000000000000e+00,2.304988934304018277e-10,3.206708754843144021e-02,4.061070046377816128e-02,5.794417568907910265e+00,5.549763058066567112e+00,5.651940825637566945e+00
8.550000000000000711e+00,2.488349171155670286e-10,3.906506381807645090e-02,4.986409506598657448e-02,5.680908820008291116e+00,5.415252135120169896e+00,5.512172763200887005e+00
8.599999999999999645e+00,2.673677807183432002e-10,4.744823936983484647e-02,6.104581395509296737e-02,5.572936944780117585e+00,5.285488634404565289e+00,5.376800832383068496e+00
8.650000000000000355e+00,2.857673446453947521e-10,5.743937934625024944e-02,7.449035546708823730e-02,5.471051270970001212e+00,5.161065905412854704e+00,5.246321020446202965e+00
8.699999999999999289e+00,3.036281046894166350e-10,6.927766822486786102e-02,9.056527554103532829e-02,5.375875632542729932e+00,5.042641636597927857e+00,5.121288643903248783e+00
8.750000000000000000e+00,3.204668297754752886e-10,8.321242693644477495e-02,1.096647005170203609e-01,5.288126993023148259e+00,4.930951513633800687e+00,5.002307141472705609e+00
8.800000000000000711e+00,3.357248786881484991e-10,9.949270850766360474e-02,1.321981418218442783e-01,5.208615633929660760e+00,4.826837880349110321e+00,4.890087033745814438e+00
8.849999999999999645e+00,3.487770266383051758e-10,1.183552329789674534e-01,1.585734238158696685e-01,5.138227718703959113e+00,4.731240575234537005e+00,4.785437892376620539e+00
8.900000000000000355e+00,3.589487534251979599e-10,1.400055036469673164e-01,1.891726346386538582e-01,5.077928837380262905e+00,4.645182202939288629e+00,4.689208114656196358e+00
8.949999999999999289e+00,3.655438268924745637e-10,1.645928110103645758e-01,2.243203487606777180e-01,5.028787037028664031e+00,4.569764414863669799e+00,4.602267926892523064e+00
9.000000000000000000e+00,3.678835228978312245e-10,1.921790793604707115e-01,2.642440494870092471e-01,4.991990044610943755e+00,4.506175666902237253e+00,4.525597525864064608e+00
9.050000000000000711e+00,3.653578099197086102e-10,2.227158571588795655e-01,3.090277945175326502e-01,4.968856815896444346e+00,4.455700434467495086e+00,4.460241552406969845e+00
9.099999999999999645e+00,3.574871694031086213e-10,2.560104204349068491e-01,3.585617736710114967e-01,4.960844755034869991e+00,4.419640706376803507e+00,4.407110029573971133e+00
9.150000000000000355e+00,3.439913781457851804e-10,2.916861765414267560e-01,4.124924711140882105e-01,4.969546235865230699e+00,4.399099200315959024e+00,4.366434404092785826e+00
9.199999999999999289e+00,3.248586615957037075e-10,3.291404042043836742e-01,4.701804752351527172e-01,4.996784127252574592e+00,4.395422161294547436e+00,4.338952629101179070e+00
9.250000000000000000e+00,3.004055026342659647e-10,3.674777727707541075e-01,5.306751642025797633e-01,5.044886077155219084e+00,4.411316583986881312e+00,4.328210772261492423e+00
9.300000000000000711e+00,2.713147502949523212e-10,4.057141781736112174e-01,5.927168558451183511e-01,5.116194843365072131e+00,4.449045329777788993e+00,4.336766239930348377e+00
9.349999999999999645e+00,2.386385390447460050e-10,4.427645139223689297e-01,6.547766363917605359e-01,5.213108012341947983e+00,4.510564717283848779e+00,4.366453658436213914e+00
9.400000000000000355e+00,2.037541214498866959e-10,4.774954463782365988e-01,7.151409970537571104e-01,5.338084788719903884e+00,4.597563812112333892e+00,4.418505369282243578e+00
9.449999999999999289e+00,1.682661134450117469e-10,5.088226078084784332e-01,7.720419118330739128e-01,5.493618750152108987e+00,4.711505371730659419e+00,4.493794268717664409e+00
9.500000000000000000e+00,1.338582307652519165e-10,5.358122597977650337e-01,8.238231752395577256e-01,5.682178449923306118e+00,4.853569362753226812e+00,4.592820792490286408e+00
9.550000000000000711e+00,1.021103695823791823e-10,5.577853418279006270e-01,8.691221134266843285e-01,5.905830684438960532e+00,5.024076639339860151e+00,4.715155587914829027e+00
9.599999999999999645e+00,7.431001428946780491e-11,5.744356893429866107e-01,9.070352493313040831e-01,6.165647290656863788e+00,5.222060513561054051e+00,4.859377813637742349e+00
9.650000000000000355e+00,5.129589672651400759e-11,5.858534168660498587e-01,9.372314777238111017e-01,6.460790213046685437e+00,5.444656003635387265e+00,5.022899883360821605e+00
9.699999999999999289e+00,3.337154540926317288e-11,5.925015539223252858e-01,9.599810511786710521e-01,6.786476744919106352e+00,5.685431190467930662e+00,5.200436235879074331e+00
9.750000000000000000e+00,2.031362700848194114e-11,5.951593958437225718e-01,9.760851378089504538e-01,7.134946437823693088e+00,5.936060370877832781e+00,5.385430260147245463e+00
9.800000000000000711e+00,1.147603564080956896e-11,5.947690069308441130e-01,9.867162305655061694e-01,7.494616841747024694e+00,6.188276414185224894e+00,5.573592074358330706e+00
9.849999999999999645e+00,5.962595419797964770e-12,5.923170972698683645e-01,9.932062608734877340e-01,7.850182389786610315e+00,6.436366908243151386e+00,5.765396810675035510e+00
9.900000000000000355e+00,2.820207914152469941e-12,5.887169223950738939e-01,9.968358442275522258e-01,8.182743286592760512e+00,6.668830612518469536e+00,5.951001103688923877e+00
9.949999999999999289e+00,1.200469621168827588e-12,5.846156367881002458e-01,9.986759307546247966e-01,8.478807711599195329e+00,6.877666983158064795e+00,6.122214511330611231e+00
1.000000000000000000e+01,4.540043348753884946e-13,5.803990404897982902e-01,9.995116905143087704e-01,8.735599693097896079e+00,7.060724007047667783e+00,6.274920633938137371e+00
1.005000000000000071e+01,1.503628627483599833e-13,5.762574493482109927e-01,9.998473313156748254e-01,8.960142673339859698e+00,7.222516629669996746e+00,6.411770385789658633e+00
1.009999999999999964e+01,4.291026769631812369e-14,5.722696810832927916e-01,9.999647765312562608e-01,9.163679918526767665e+00,7.369412475618091207e+00,6.537037936954703810e+00
1.015000000000000036e+01,1.036172847261563313e-14,5.684546521518183404e-01,1.000000000000000000e+00,9.357083376836762056e+00,7.507917592853893041e+00,6.655407256874923405e+00
