# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,SDSS_u,SDSS_g,SDSS_r
8.349999999999999645e+00,1.107508408394909946e-11,1.019705308566157091e-03,1.258412521053238952e-03,9.207827078630117512e+00,9.030226700617703273e+00,9.149616313819826985e+00
8.400000000000000355e+00,1.235874434827347089e-11,1.269645220670895854e-03,1.578510676224915239e-03,9.059105652942491815e+00,8.864355729213777124e+00,8.979270456015861157e+00
8.449999999999999289e+00,1.378199708707828286e-11,1.580152191517865618e-03,1.979158785114587017e-03,8.911907162125650927e+00,8.699477915326220057e+00,8.809891206527701968e+00
8.500000000000000000e+00,1.535766259983112318e-11,1.965629039486379865e-03,2.480271643494973057e-03,8.766309425651989784e+00,8.535673977001607682e+00,8.641481287443816939e+00
8.550000000000000711e+00,1.709911438225453667e-11,2.443753059047141640e-03,3.106543660496764725e-03,8.622395418109739751e+00,8.373058779372286153e+00,8.474096410141079616e+00
8.599999999999999645e+00,1.902011626817897437e-11,3.036318614019058778e-03,3.888537603654420357e-03,8.480249191778163720e+00,8.211776712365328024e+00,8.307812953230424569e+00
8.650000000000000355e+00,2.113459223270816613e-11,3.769999920504786984e-03,4.863997615695295207e-03,8.339963379784393283e+00,8.051999283212310843e+00,8.142738941494698679e+00
8.699999999999999289e+00,2.345631292910252414e-11,4.677362413116704053e-03,6.079422904481789937e-03,8.201649608331386787e+00,7.893912437737952814e+00,7.978999300455029697e+00
8.750000000000000000e+00,2.599848073548097786e-11,5.798047280398039606e-03,7.591940156495155523e-03,8.065447567103646520e+00,7.737722622378676363e+00,7.816724998315322637e+00
8.800000000000000711e+00,2.877319296508178801e-11,7.180106566395887992e-03,9.471512220275079066e-03,7.931520176500889363e+00,7.583672527710113798e+00,7.656093075894148114e+00
8.849999999999999645e+00,3.179076123978252215e-11,8.881668541679432760e-03,1.180351665670596045e-02,7.800037974947471753e+00,7.432029241324642044e+00,7.497317051941621457e+00
8.900000000000000355e+00,3.505886427117677521e-11,1.097270134629347443e-02,1.469171859232647898e-02,7.671179355683499068e+00,7.283070311364497229e+00,7.340605178243890805e+00
8.949999999999999289e+00,3.858151204140341202e-11,1.353690104777011821e-02,1.826164559866535683e-02,7.545143151293402184e+00,7.137079275585250571e+00,7.186152135812939434e+00
9.000000000000000000e+00,4.235780244633357294e-11,1.667362552266410738e-02,2.266434504887821985e-02,7.422156851670820288e+00,6.994349793570435736e+00,7.034195514010811223e+00
9.050000000000000711e+00,4.638045792646970373e-11,2.050052668440214762e-02,2.808046285556774560e-02,7.302481487589119524e+00,6.855191877019862545e+00,6.884992547111139061e+00
9.099999999999999645e+00,5.063414080761440739e-11,2.515570744527325861e-02,3.472452228848610378e-02,7.186415162281214464e+00,6.719898580031014035e+00,6.738732083318069499e+00
9.150000000000000355e+00,5.509356360584316126e-11,3.079918644991374438e-02,4.284919787326976759e-02,7.074293722530434536e+00,6.588664865699342954e+00,6.595313714487673451e+00
9.199999999999999289e+00,5.972143621074782614e-11,3.761324608967862859e-02,5.274926738322720243e-02,6.966528556149285123e+00,6.461794441665375643e+00,6.454899711992432287e+00
9.250000000000000000e+00,6.446632745941079118e-11,4.579893436345740948e-02,6.476478079982991853e-02,6.863694831694132859e+00,6.340107293327235993e+00,6.318784344183001167e+00
9.300000000000000711e+00,6.926056566813701768e-11,5.558489274974905137e-02,7.928280743136122133e-02,6.766363174659957735e+00,6.224252798545386156e+00,6.187877772694911016e+00
9.349999999999999645e+00,7.401836189825557418e-11,6.722340242831725821e-02,9.673691450153730498e-02,6.675133192932847237e+00,6.114803735098291781e+00,6.062861611812287777e+00
9.400000000000000355e+00,7.863441018490786726e-11,8.098534570372072083e-02,1.176033038429273037e-01,6.590662452986471465e+00,6.012330866762908954e+00,5.944318703312475805e+00
9.449999999999999289e+00,8.298329703015688943e-11,9.715322786977186043e-02,1.423923115619381841e-01,6.513687815566157724e+00,5.917464361697760467e+00,5.832861759319648343e+00
9.500000000000000000e+00,8.692013041705283860e-11,1.160097608400270652e-01,1.716337997617007893e-01,6.445046061595029130e+00,5.830932839671049805e+00,5.729186743150094685e+00
9.550000000000000711e+00,9.028286301200369829e-11,1.378216692529631859e-01,2.058549031320725808e-01,6.385663618162290334e+00,5.753527264716794321e+00,5.634024443727426501e+00
9.599999999999999645e+00,9.289681453402328603e-11,1.628205724550634004e-01,2.455487258725807531e-01,6.336554079564827191e+00,5.686117215527914937e+00,5.548187863492699989e+00
9.650000000000000355e+00,9.458186610815146359e-11,1.911762318568481500e-01,2.911330304442306671e-01,6.298828617813995834e+00,5.629667105676475103e+00,5.472601366119725697e+00
9.699999999999999289e+00,9.516266963292194411e-11,2.229648738216162551e-01,3.428988489982684462e-01,6.273668848462307324e+00,5.585166134744540045e+00,5.408172781912099936e+00
9.750000000000000000e+00,9.448194997638148058e-11,2.581360524929159350e-01,4.009504028986612956e-01,6.262456236842275814e+00,5.553770859850850172e+00,5.355912886327658384e+00
9.800000000000000711e+00,9.241654552906113156e-11,2.964761695643319817e-01,4.651398060941265844e-01,6.266765599232584805e+00,5.536853345542873228e+00,5.317102902475859594e+00
9.849999999999999645e+00,8.889522256297172479e-11,3.375781240374547409e-01,5.350027071045432292e-01,6.288358354522692650e+00,5.536056035714210566e+00,5.293456327171327302e+00
9.900000000000000355e+00,8.391654185461092289e-11,3.808223884868821574e-01,6.097040416391846795e-01,6.329138600345686427e+00,5.552948046433805018e+00,5.286342857031513631e+00
9.949999999999999289e+00,7.756424831429316545e-11,4.253648700609617417e-01,6.880058818606770155e-01,6.391203439335669145e+00,5.589150598718113372e+00,5.297062668959057419e+00
1.000000000000000000e+01,7.001697651888539005e-11,4.701505152091421946e-01,7.682710945472449593e-01,6.476848970005555373e+00,5.646319885643571013e+00,5.326841242591370928e+00
1.005000000000000071e+01,6.154878303062218620e-11,5.139575178021010826e-01,8.485159767431936784e-01,6.588558559097478451e+00,5.726127977766843458e+00,5.376867345599627868e+00
1.009999999999999964e+01,5.251744604709111667e-11,5.554761386377936594e-01,9.265209626763958317e-01,6.728971102603438226e+00,5.830146177927019835e+00,5.448144659570743897e+00
1.015000000000000036e+01,4.333889107098389872e-11,5.934179516185236203e-01,1.000000000000000000e+00,6.900842749576334256e+00,5.959739489669146906e+00,5.541393261776363488e+00
