# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,SDSS_u,SDSS_g,SDSS_r
7.750000000000000000e+00,1.355646868224583593e-12,3.371749982505549252e-05,3.818836224161048786e-05,1.190800772950692021e+01,1.190171675647273020e+01,1.208178282509123846e+01
7.799999999999999822e+00,1.520017470278045306e-12,4.213265673778119128e-05,4.805432359515112692e-05,1.174420411941954256e+01,1.172597572311890701e+01,1.190036673337802853e+01
7.849999999999999645e+00,1.704175129487258456e-12,5.264423964917017742e-05,6.046578404237140956e-05,1.158144350209758500e+01,1.155076427032338415e+01,1.171970755554053767e+01
7.900000000000000355e+00,1.910464925238989701e-12,6.577304472579260410e-05,7.607811481753963025e-05,1.141971131839701314e+01,1.137615958621243806e+01,1.153978421138574362e+01
7.950000000000000178e+00,2.141500296245267948e-12,8.216863990941312707e-05,9.571484924899747234e-05,1.125900627361184547e+01,1.120224812180757823e+01,1.136066738788854025e+01
8.000000000000000000e+00,2.400191247025450045e-12,1.026414490576603553e-04,1.204105963088307040e-04,1.109929608976808169e+01,1.102898913355530652e+01,1.118228293755208114e+01
8.050000000000000711e+00,2.689774848171934210e-12,1.282019901169280764e-04,1.514648085087379041e-04,1.094056265403054340e+01,1.085633112375357001e+01,1.100455472128304990e+01
8.099999999999999645e+00,3.013848024138170898e-12,1.601095799427268386e-04,1.905091096923354846e-04,1.078280732291185728e+01,1.068425147000276354e+01,1.082746427451550630e+01
8.150000000000000355e+00,3.376402551935321006e-12,1.999319792460746165e-04,2.395915462062961929e-04,1.062604627250306066e+01,1.051275924482174418e+01,1.065105276601633477e+01
8.199999999999999289e+00,3.781862098985451067e-12,2.496160364344739580e-04,3.012819360050451498e-04,1.047029496925310355e+01,1.034185629820684937e+01,1.047533568753378574e+01
8.250000000000000000e+00,4.235121001962602329e-12,3.115811643610951116e-04,3.788034872584280350e-04,1.031557883213443461e+01,1.017156598923699562e+01,1.030035449960004712e+01
8.300000000000000711e+00,4.741584322858462261e-12,3.888388545753944099e-04,4.761970795562655819e-04,1.016192778961673326e+01,1.000189650145483711e+01,1.012610287729062719e+01
8.349999999999999645e+00,5.307208504217940057e-12,4.851465924533918399e-04,5.985260916229796519e-04,1.000937495733067806e+01,9.832857760196176855e+00,9.952572027462117887e+00
8.400000000000000355e+00,5.938541671135692498e-12,6.051799270959476061e-04,7.521314707906661757e-04,9.857963489360486165e+00,9.664470296728985943e+00,9.779743129131283297e+00
8.449999999999999289e+00,6.642762279790577704e-12,7.547482064732311631e-04,9.449489286564069068e-04,9.707738304696384546e+00,9.496767193823799857e+00,9.607577778230421472e+00
8.500000000000000000e+00,7.427714375453322606e-12,9.410543428259698483e-04,1.186902776722909610e-03,9.558735197887457957e+00,9.329791076670801431e+00,9.436042886431273757e+00
8.550000000000000711e+00,8.301937179271377364e-12,1.173012395530124031e-03,1.490394050481664992e-03,9.410990035539178677e+00,9.163613444480120052e+00,9.265153102677913921e+00
8.599999999999999645e+00,9.274686052938188830e-12,1.461710398682213507e-03,1.870904273971259147e-03,9.264534251675726750e+00,8.998329438877888720e+00,9.094938619410456226e+00
8.650000000000000355e+00,1.035594107226451272e-11,1.820861493313777422e-03,2.347740544705766673e-03,9.119401536656852159e+00,8.834054709948063078e+00,8.925455167373399945e+00
8.699999999999999289e+00,1.155639845276668027e-11,2.267406163120004071e-03,2.944952607340211789e-03,8.975637177173872772e+00,8.670912307541073005e+00,8.756769018271981508e+00
8.750000000000000000e+00,1.288743889178439211e-11,2.822243011638379817e-03,3.692458234667652956e-03,8.833305883657871505e+00,8.509037632950203545e+00,8.588945796772073038e+00
8.800000000000000711e+00,1.436106550510018456e-11,3.511093909283758384e-03,4.627419488874810229e-03,8.692486146153257209e+00,8.348592470445595382e+00,8.422088066769994441e+00
8.849999999999999645e+00,1.598980243198469953e-11,4.365610158641412310e-03,5.795919144303230026e-03,8.553254398470869546e+00,8.189752428225766323e+00,8.256325030126049569e+00
8.900000000000000355e+00,1.778654336498807707e-11,5.424640394535552336e-03,7.254993425891803974e-03,8.415684363114216637e+00,8.032692499535912134e+00,8.091771887815411901e+00
8.949999999999999289e+00,1.976433725552020860e-11,6.735709926661540350e-03,9.075083762658330000e-03,8.279857918252375271e+00,7.877581741317314368e+00,7.928521360015565733e+00
9.000000000000000000e+00,2.193609631271596572e-11,8.356722156455938938e-03,1.134297569325714780e-02,8.145871577658283513e+00,7.724586042305993772e+00,7.766695864758830226e+00
9.050000000000000711e+00,2.431420925981984195e-11,1.035825222096997157e-02,1.416529621435500680e-02,8.013839636466023819e+00,7.573872755525989930e+00,7.606424703292162803e+00
9.099999999999999645e+00,2.691004081752101820e-11,1.282596349620961432e-02,1.767264002281826799e-02,7.883895908719878776e+00,7.425579346608728315e+00,7.447763171778447600e+00
9.150000000000000355e+00,2.973329682090408224e-11,1.586313325885543510e-02,2.202438786284095437e-02,7.756192761191471163e+00,7.279740273780987536e+00,7.290494517343525160e+00
9.199999999999999289e+00,3.279123364628761048e-11,1.959319647097220937e-02,2.741426326001435501e-02,7.630932556542802558e+00,7.136472343389037576e+00,7.134628123079501449e+00
9.250000000000000000e+00,3.608769128913332509e-11,2.416109377449414050e-02,3.407664294153505552e-02,7.508441346868110600e+00,6.996329064266781472e+00,6.981160230946308332e+00
9.300000000000000711e+00,3.962193225764936268e-11,2.974122519761229072e-02,4.229358559767585485e-02,7.389018884529242825e+00,6.859690228227954378e+00,6.830722784868569875e+00
9.349999999999999645e+00,4.338727442623808672e-11,3.654045348233696255e-02,5.240246639446602406e-02,7.272966392342276265e+00,6.726845582821994185e+00,6.683723691624052776e+00
9.400000000000000355e+00,4.736951638057444428e-11,4.480164282920766350e-02,6.480399261046722315e-02,7.160609743109120018e+00,6.598061040257945820e+00,6.540465061913309341e+00
9.449999999999999289e+00,5.154517007848703502e-11,5.480745142403532777e-02,7.997021989023321564e-02,7.052314866835601492e+00,6.473629940515877479e+00,6.401253632839988938e+00
9.500000000000000000e+00,5.587953952416501624e-11,6.688317798779067069e-02,9.845197987273313078e-02,6.948501613330776649e+00,6.353903607477327853e+00,6.266444932451705085e+00
9.550000000000000711e+00,6.032471730780844030e-11,8.139828796779915998e-02,1.208848610771250665e-01,6.849633370407993027e+00,6.239261982167718656e+00,6.136405045457799190e+00
9.599999999999999645e+00,6.481761473032897621e-11,9.876706966383584640e-02,1.479925531494337976e-01,6.756214044266400265e+00,6.130126804799608919e+00,6.011548934827104063e+00
9.650000000000000355e+00,6.927819649012612092e-11,1.194453980636671075e-01,1.805859759473902593e-01,6.668796078298036889e+00,6.026975597944051799e+00,5.892364167879968306e+00
9.699999999999999289e+00,7.360815674268111462e-11,1.439234716046298712e-01,2.195561904352590354e-01,6.587963775081988160e+00,5.930296196733145564e+00,5.779322967805001099e+00
9.750000000000000000e+00,7.769034642255077718e-11,1.727142400783550635e-01,2.658586718463742393e-01,6.514421110335057108e+00,5.840689725511843733e+00,5.672974098585740421e+00
9.800000000000000711e+00,8.138933488444036120e-11,2.063339595013502226e-01,3.204861932747385955e-01,6.448985417282209198e+00,5.758901449618171853e+00,5.574054704787421599e+00
9.849999999999999645e+00,8.455354971602368920e-11,2.452759384383141616e-01,3.844274378816748272e-01,6.392583593676093301e+00,5.685853192061223638e+00,5.483587237961799588e+00
9.900000000000000355e+00,8.701946788403783774e-11,2.899764427703303005e-01,4.586086968514196949e-01,6.346233122045426001e+00,5.622452133327911383e+00,5.402420695401374928e+00
9.949999999999999289e+00,8.861830275476024118e-11,3.407665944167618255e-01,5.438168317468140556e-01,6.311079031255005134e+00,5.569686701152761543e+00,5.331426904155208035e+00
1.000000000000000000e+01,8.918551213897942114e-11,3.978158511180717727e-01,6.406033273124249749e-01,6.288409451368771386e+00,5.528646942319696223e+00,5.271536864080992757e+00
1.005000000000000071e+01,8.857320690797701702e-11,4.610686409276854025e-01,7.491719635097557894e-01,6.279668227758293142e+00,5.500549544779687494e+00,5.223797983324644179e+00
1.009999999999999964e+01,8.666513801756976300e-11,5.301790472941614318e-01,8.692565289799910611e-01,6.286467949842958092e+00,5.486731328627016069e+00,5.189350541062324851e+00
1.015000000000000036e+01,8.339337133032016324e-11,6.044500460924913110e-01,1.000000000000000000e+00,6.310612044676972232e+00,5.488664837391524998e+00,5.169440336254169210e+00
