# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,SDSS_u,SDSS_g,SDSS_r
6.500000000000000000e+00,1.321501992384083118e-10,4.131745227467715272e-04,4.179617049035320346e-04,8.292192142594942084e+00,8.630745783198747745e+00,9.118649364706655547e+00
6.549999999999999822e+00,1.321451002389871542e-10,4.626616281607449986e-04,4.689516991150744288e-04,8.117040066274768151e+00,8.439578136913944206e+00,8.918463520541095590e+00
6.599999999999999645e+00,1.321393793017563200e-10,5.177596147990144466e-04,5.261610714235907078e-04,7.955127682532385336e+00,8.251706390245473699e+00,8.719362213178264653e+00
6.650000000000000355e+00,1.321329605994577540e-10,5.791518248682710982e-04,5.903480944089616392e-04,7.807904148953483059e+00,8.075615185249766625e+00,8.533258138697320305e+00
6.700000000000000178e+00,1.321257590682026713e-10,6.478347248878103858e-04,6.623634069599428640e-04,7.688105788285767517e+00,7.935186606173424195e+00,8.383576239251510742e+00
6.750000000000000000e+00,1.321176792844932261e-10,7.244356504195575671e-04,7.431612440545224633e-04,7.581493630875094425e+00,7.808122926452107038e+00,8.240756034984528355e+00
6.799999999999999822e+00,1.321086142062712226e-10,8.095261560488562110e-04,8.338120262741660757e-04,7.478915153257169379e+00,7.671852228913543570e+00,8.077232858302515695e+00
6.849999999999999645e+00,1.320984437616739835e-10,9.040619951595789319e-04,9.355164722468190756e-04,7.386652328160380421e+00,7.534524031503053720e+00,7.907571350573149971e+00
6.900000000000000355e+00,1.320870332672560518e-10,1.009143905509597098e-03,1.049621416426084084e-03,7.311762252868142298e+00,7.418099411868354309e+00,7.747638289112458665e+00
6.950000000000000178e+00,1.320742316552999086e-10,1.125922605647013998e-03,1.177637535987610239e-03,7.253334523408526024e+00,7.340611620901000833e+00,7.627785488026852079e+00
7.000000000000000000e+00,1.320598694874609756e-10,1.255747435258655490e-03,1.321259214376825511e-03,7.202101139302982347e+00,7.282220836544915699e+00,7.541935581507530628e+00
7.049999999999999822e+00,1.320437567293577297e-10,1.400133528297524237e-03,1.482386795409500234e-03,7.152822870901943020e+00,7.223537457134234785e+00,7.463264469648535737e+00
7.099999999999999645e+00,1.320256802577936516e-10,1.560707398013438333e-03,1.663151511050155835e-03,7.105846621331224355e+00,7.164658373094653143e+00,7.390087132781701484e+00
7.150000000000000355e+00,1.320054010690656968e-10,1.739301982694185528e-03,1.865943398329675783e-03,7.061589593851749669e+00,7.108820817932873126e+00,7.324104131187581856e+00
7.200000000000000178e+00,1.319826511532408483e-10,1.938041311033528733e-03,2.093442556578302156e-03,7.020001046284825463e+00,7.057436637030399140e+00,7.263509162710661826e+00
7.250000000000000000e+00,1.319571299953480525e-10,2.159226334098567589e-03,2.348654135506061599e-03,6.980997150821828257e+00,7.009956573761307652e+00,7.206918768686129795e+00
7.299999999999999822e+00,1.319285006601059134e-10,2.405384873027935095e-03,2.634947487927391963e-03,6.943868739493694875e+00,6.965474398306305659e+00,7.154772667557544708e+00
7.349999999999999645e+00,1.318963854120648611e-10,2.679452502194061645e-03,2.956099968337965594e-03,6.907683936049103579e+00,6.921752016360969151e+00,7.104573603617794220e+00
7.400000000000000355e+00,1.318603608178643085e-10,2.984641111270504646e-03,3.316345910343484246e-03,6.872341750701679075e+00,6.877889834729913332e+00,7.054271832864628777e+00
7.450000000000000178e+00,1.318199522716725457e-10,3.324408794727119667e-03,3.720431372261249342e-03,6.838020778759052121e+00,6.834153701726634722e+00,7.004180562867176718e+00
7.500000000000000000e+00,1.317746278787785266e-10,3.702621161558352757e-03,4.173675301201341600e-03,6.804778102444259957e+00,6.791089956257927440e+00,6.955773005994117852e+00
7.549999999999999822e+00,1.317237916257432208e-10,4.123843259018747723e-03,4.682037831554433822e-03,6.771968609548679296e+00,6.747703706985795691e+00,6.908048606807582814e+00
7.599999999999999645e+00,1.316667757585034790e-10,4.593169361941531678e-03,5.252196503951984084e-03,6.739008077966644805e+00,6.702622432154477394e+00,6.858674905995272297e+00
7.650000000000000355e+00,1.316028322823909014e-10,5.115983373609207102e-03,5.891631265077817807e-03,6.705932450854270144e+00,6.656034886563517716e+00,6.807974357752854644e+00
7.700000000000000178e+00,1.315311234902376817e-10,5.698242519058215744e-03,6.608719186609752702e-03,6.672790677319369479e+00,6.608144021679706270e+00,6.756354015445872108e+00
7.750000000000000000e+00,1.314507114166871146e-10,6.346587472841010158e-03,7.412839922115473448e-03,6.639792858434546474e+00,6.559491151417802257e+00,6.704213734685481541e+00
7.799999999999999822e+00,1.313605461086449949e-10,7.068413871552363219e-03,8.314493002536692268e-03,6.607385131910092468e+00,6.511214309167542069e+00,6.652028145128909387e+00
7.849999999999999645e+00,1.312594525937000066e-10,7.871884749675992290e-03,9.325428151986576292e-03,6.575836260908637598e+00,6.463894666746220707e+00,6.600135266431706782e+00
7.900000000000000355e+00,1.311461164205758089e-10,8.766033307611243233e-03,1.045878988322862871e-02,6.545259991304767766e+00,6.417716257362215515e+00,6.549239370514619907e+00
7.950000000000000178e+00,1.310190676386273394e-10,9.761076149293142559e-03,1.172927770271342540e-02,6.515544030728236180e+00,6.372322439650389470e+00,6.499138823373485252e+00
8.000000000000000000e+00,1.308766630775509071e-10,1.086841024449019741e-02,1.315332331347748157e-02,6.486541612137465052e+00,6.327090058138225004e+00,6.449079535951554476e+00
8.050000000000000711e+00,1.307170667844879226e-10,1.210044653572852312e-02,1.474928624410759732e-02,6.458383062509469141e+00,6.282121469574477146e+00,6.399274733862505116e+00
8.099999999999999645e+00,1.305382284744086127e-10,1.347089984437311802e-02,1.653766934490057822e-02,6.431179097344937645e+00,6.237610491800325008e+00,6.350140999678018261e+00
8.150000000000000355e+00,1.303378598521498065e-10,1.499384474367255506e-02,1.854135556748867653e-02,6.404965370592734075e+00,6.193595105423220559e+00,6.301743559138500927e+00
8.199999999999999289e+00,1.301134086721294388e-10,1.668452422534521043e-02,2.078586736769217486e-02,6.379761831876358258e+00,6.150108596776910019e+00,6.254090517828515772e+00
8.250000000000000000e+00,1.298620304163297218e-10,1.856118309741478303e-02,2.329964992568952370e-02,6.355641047964319057e+00,6.107194473147025349e+00,6.207156512640970902e+00
8.300000000000000711e+00,1.295805574948270793e-10,2.064655632369608723e-02,2.611437914071595631e-02,6.332621625064184911e+00,6.064752783399562475e+00,6.160691057685255601e+00
8.349999999999999645e+00,1.292654659087057203e-10,2.296579313458464028e-02,2.926529500192959557e-02,6.310763697763285052e+00,6.022829667725254410e+00,6.114688910717468673e+00
8.400000000000000355e+00,1.289128393660212572e-10,2.554421800893510661e-02,3.279156042877386795e-02,6.290143509425313084e+00,5.981501263618589803e+00,6.068982689374962547e+00
8.449999999999999289e+00,1.285183309117662325e-10,2.840932732458565160e-02,3.673664497132431150e-02,6.270729559691972099e+00,5.940825023380803316e+00,6.023413624735894700e+00
8.500000000000000000e+00,1.280771222276137557e-10,3.158799806140816235e-02,4.114873181284920550e-02,6.252486850882476688e+00,5.900935502423635626e+00,5.978131375418051618e+00
8.550000000000000711e+00,1.275838808827209352e-10,3.511570158527693025e-02,4.608114526177727738e-02,6.235400259018099689e+00,5.862052107086583419e+00,5.933327642675962466e+00
8.599999999999999645e+00,1.270327159803672984e-10,3.903252064253791287e-02,5.159279428531347855e-02,6.219431305048452430e+00,5.824374104154458109e+00,5.889094307596316469e+00
8.650000000000000355e+00,1.264171328553009407e-10,4.337545660675938552e-02,5.774862553597726739e-02,6.204609547237069478e+00,5.788061830443879785e+00,5.845589168089553311e+00
8.699999999999999289e+00,1.257299877433351435e-10,4.818743899367040201e-02,6.462007665563541947e-02,6.191040078768537569e+00,5.753227623185708239e+00,5.802809927279952262e+00
8.750000000000000000e+00,1.249634436793087182e-10,5.351313195408208961e-02,7.228551729589938191e-02,6.178861480573331733e+00,5.720091996224851982e+00,5.760875867662022642e+00
8.800000000000000711e+00,1.241089292945363920e-10,5.940246882714096677e-02,8.083066114362261190e-02,6.168116227867059820e+00,5.688906944792698539e+00,5.720085085965763483e+00
8.849999999999999645e+00,1.231571026937356084e-10,6.591122536300741963e-02,9.034892715163050925e-02,6.158755111865957588e+00,5.659814301094350242e+00,5.680538352490842158e+00
8.900000000000000355e+00,1.220978232077485181e-10,7.309691113407583429e-02,1.009417220115015473e-01,6.150771819399771800e+00,5.632880722174789412e+00,5.642079813011925182e+00
8.949999999999999289e+00,1.209201345549134878e-10,8.101524033860688090e-02,1.127186085398518139e-01,6.144230178360089667e+00,5.608148135121922451e+00,5.604752947979797284e+00
9.000000000000000000e+00,1.196122638108092691e-10,8.972947218561193317e-02,1.257973159808938313e-01,6.139225745624599995e+00,5.585684853371937209e+00,5.568747197489187784e+00
9.050000000000000711e+00,1.181616415882525359e-10,9.931414714222169815e-02,1.403035382064614089e-01,6.135877403861464074e+00,5.565525467818282834e+00,5.534049579808346664e+00
9.099999999999999645e+00,1.165549499629372957e-10,1.098345981807352933e-01,1.563704544596136448e-01,6.134306711867210993e+00,5.547159356206485370e+00,5.499280634078147045e+00
9.150000000000000355e+00,1.147782059270166283e-10,1.213560604216731426e-01,1.741378948188204434e-01,6.134635646015752286e+00,5.529867454456066866e+00,5.462846427217371570e+00
9.199999999999999289e+00,1.128168894742958363e-10,1.338812739744010827e-01,1.937510593460281816e-01,6.137709612975520201e+00,5.516065974785867354e+00,5.430015808946187406e+00
9.250000000000000000e+00,1.106561267475665678e-10,1.474697806624170882e-01,2.153586866133209710e-01,6.144062251422745646e+00,5.507228895855945439e+00,5.403920923814801824e+00
9.300000000000000711e+00,1.082809399005543043e-10,1.622569449284956833e-01,2.391105550834436155e-01,6.153462861974688280e+00,5.501970216591040241e+00,5.381851645219988711e+00
9.349999999999999645e+00,1.056765762784553393e-10,1.783086192584251162e-01,2.651541913044333509e-01,6.166102786986265016e+00,5.500155429755025693e+00,5.363335429723015579e+00
9.400000000000000355e+00,1.028289299660212022e-10,1.956891676124998258e-01,2.936306544287745068e-01,6.182231748360798917e+00,5.501737920558539940e+00,5.348035424313920316e+00
9.449999999999999289e+00,9.972506836808128198e-11,2.144496474992513280e-01,3.246692704081737824e-01,6.202249492391871399e+00,5.507059438614767544e+00,5.336272876593319836e+00
9.500000000000000000e+00,9.635387485160884170e-11,2.346193581530025274e-01,3.583812055728981538e-01,6.226576851592213302e+00,5.516422931294449938e+00,5.328256697303373812e+00
9.550000000000000711e+00,9.270681506118946980e-11,2.562144342226405080e-01,3.948518034770919782e-01,6.255527936608757500e+00,5.529987092140913774e+00,5.324097620221550642e+00
9.599999999999999645e+00,8.877882869096429432e-11,2.792334571428903289e-01,4.341316671793437054e-01,6.289492194106863110e+00,5.548145193613692072e+00,5.324320282359963130e+00
9.650000000000000355e+00,8.456933955643718430e-11,3.036367471237166327e-01,4.762265585246148181e-01,6.328696725476945062e+00,5.571018071476025568e+00,5.329084477258746233e+00
9.699999999999999289e+00,8.008336405925097278e-11,3.293548395757626701e-01,5.210863134964769383e-01,6.373663628647300072e+00,5.598900965329519863e+00,5.338429663648298629e+00
9.750000000000000000e+00,7.533268100141639476e-11,3.562799299733667158e-01,5.685931440748227539e-01,6.425397792670636932e+00,5.632695782321370359e+00,5.353087815522179937e+00
9.800000000000000711e+00,7.033700392853883490e-11,3.842552530933333599e-01,6.185499148035983330e-01,6.484785047018291948e+00,5.673747594949610118e+00,5.375135361410812607e+00
9.849999999999999645e+00,6.512507111824065115e-11,4.130904543128743889e-01,6.706692429065801431e-01,6.552621751144300788e+00,5.722718415101937239e+00,5.405160489722632633e+00
9.900000000000000355e+00,5.973553931930450742e-11,4.425394816479447657e-01,7.245645608959415673e-01,6.629742957003820436e+00,5.779658030386400469e+00,5.442329979532630091e+00
9.949999999999999289e+00,5.421753815772774440e-11,4.722850921140668290e-01,7.797445725117090332e-01,6.717271304147459432e+00,5.845342466489775290e+00,5.487152375723553632e+00
1.000000000000000000e+01,4.863071739836351193e-11,5.019553287057205715e-01,8.356127801053515602e-01,6.816407937145115170e+00,5.920566497771268644e+00,5.540155810942422931e+00
1.005000000000000071e+01,4.304460579879069132e-11,5.311310882157693758e-01,8.914738961010798546e-01,6.928455439112177316e+00,6.006226167966794094e+00,5.602072188240803996e+00
1.009999999999999964e+01,3.753710703624059620e-11,5.593586258329648064e-01,9.465488837265807476e-01,7.054876253444859913e+00,6.103255958959891814e+00,5.673581379226625643e+00
1.015000000000000036e+01,3.219199540889865628e-11,5.861666885363815416e-01,1.000000000000000000e+00,7.197225310548439836e+00,6.212544318617545969e+00,5.755270182828972736e+00
