# log_age,instantaneous_sfr,integrated_stellar_mass,integrated_formed_mass,SDSS_u,SDSS_g,SDSS_r
7.400000000000000355e+00,6.244460586998414485e-12,7.293348371522609180e-05,7.875624497066547334e-05,1.056387747795489673e+01,1.062852872229647971e+01,1.086312000681856915e+01
7.450000000000000178e+00,6.995671053443154262e-12,9.112071548120142064e-05,9.904710703539208066e-05,1.038900734055664543e+01,1.044376437283406744e+01,1.066835631537584561e+01
7.500000000000000000e+00,7.835787002708720815e-12,1.138150002034256082e-04,1.245502425155185094e-04,1.021689647749788321e+01,1.026191175356854757e+01,1.047728627124770640e+01
7.549999999999999822e+00,8.774951930327483176e-12,1.421268072293757243e-04,1.565982033770601546e-04,1.004727245177048900e+01,1.008260077083600237e+01,1.028959173906633140e+01
7.599999999999999645e+00,9.824368264360777399e-12,1.774404568446855980e-04,1.968616033054840730e-04,9.879801337809887229e+00,9.905268864595171863e+00,1.010459104984597900e+01
7.650000000000000355e+00,1.099638178953035507e-11,2.214785786712723001e-04,2.474338094323070701e-04,9.714188424199477367e+00,9.729407995420437771e+00,9.921646361800405600e+00
7.700000000000000178e+00,1.230456538520654614e-11,2.763824260586138833e-04,3.109364107354491169e-04,9.550202362823789315e+00,9.554634769387178039e+00,9.740306064236875727e+00
7.750000000000000000e+00,1.376379939360231578e-11,3.448114567047139123e-04,3.906503789013815518e-04,9.387671822200751137e+00,9.380681758938749226e+00,9.560264469194287074e+00
7.799999999999999822e+00,1.539034503146131709e-11,4.300666228423650843e-04,4.906789255208401229e-04,9.226511642747915687e+00,9.207465609931347217e+00,9.381346175226134676e+00
7.849999999999999645e+00,1.720190613449773337e-11,5.362409859755067542e-04,6.161493568972746179e-04,9.066717784429783933e+00,9.035080259154284477e+00,9.203481502985148666e+00
7.900000000000000355e+00,1.921767313784438566e-11,6.684040482527957945e-04,7.734627609285183716e-04,8.908317034099653142e+00,8.863643243354090373e+00,9.026687769982245868e+00
7.950000000000000178e+00,2.145834150356069435e-11,8.328284093095211478e-04,9.706021525998189455e-04,8.751354621220500007e+00,8.693286351991744709e+00,8.851080560776928507e+00
8.000000000000000000e+00,2.394609476231386106e-11,1.037270179514769661e-03,1.217511770892202617e-03,8.595849442029354748e+00,8.524016018423068886e+00,8.676631815590042152e+00
8.050000000000000711e+00,2.670453989720125295e-11,1.291303121903956269e-03,1.526562561247275188e-03,8.441841125979578919e+00,8.355833113398936973e+00,8.503316688306455262e+00
8.099999999999999645e+00,2.975857992731567533e-11,1.606722697455013546e-03,1.913121470798219252e-03,8.289396375846024512e+00,8.188774456109825906e+00,8.331175844927237506e+00
8.150000000000000355e+00,3.313420522674003874e-11,1.998024503671036890e-03,2.396244967015818614e-03,8.138605247004967680e+00,8.022916785878329904e+00,8.160318798299641685e+00
8.199999999999999289e+00,3.685818134867917466e-11,2.482943308133631500e-03,2.999520045434658083e-03,7.989565988291452925e+00,7.858337253952548451e+00,7.990836338376112735e+00
8.250000000000000000e+00,4.095760696699322677e-11,3.083155466670991964e-03,3.752078716310175074e-03,7.842397445622168561e+00,7.695144527909619114e+00,7.822855475226397459e+00
8.300000000000000711e+00,4.545931112010600482e-11,3.825149913472589581e-03,4.689814232366829386e-03,7.697234615081903542e+00,7.533441263040252522e+00,7.656462819388700325e+00
8.349999999999999645e+00,5.038905446811268521e-11,4.741315556898963862e-03,5.856828655563832940e-03,7.554228725157599911e+00,7.373343071883638800e+00,7.491753231511196987e+00
8.400000000000000355e+00,5.577049511940399302e-11,5.871025548611923453e-03,7.307141055125103771e-03,7.413556247114499342e+00,7.214989304285936100e+00,7.328822707586596152e+00
8.449999999999999289e+00,6.162387631175893588e-11,7.261916179976761997e-03,9.106682689121729790e-03,7.275411809154107345e+00,7.058546757086809009e+00,7.167759033746648356e+00
8.500000000000000000e+00,6.796439166988945191e-11,8.971272490341679340e-03,1.133559858979418626e-02,7.139998175932582569e+00,6.904208286167921926e+00,7.008669867909254947e+00
8.550000000000000711e+00,7.480018506815047980e-11,1.106754625464691742e-02,1.409086224578448218e-02,7.007538240714204392e+00,6.752216255476525930e+00,6.851731080553513209e+00
8.599999999999999645e+00,8.212994787934479991e-11,1.363274016275084662e-02,1.748918923452326760e-02,6.878272114827389316e+00,6.602859620200348445e+00,6.697153785013135519e+00
8.650000000000000355e+00,8.994008864928364820e-11,1.676381804895643590e-02,2.167020383406105880e-02,6.752466996086198492e+00,6.456473574619046474e+00,6.545198135723914845e+00
8.699999999999999289e+00,9.820147159128416965e-11,2.057457310078872337e-02,2.679976644319944853e-02,6.630430741810606321e+00,6.313427916809096985e+00,6.396158991457298271e+00
8.750000000000000000e+00,1.068657538436668513e-10,2.519735694053285013e-02,3.307330530681814457e-02,6.512524630086197419e+00,6.174136271981659263e+00,6.250355610431839182e+00
8.800000000000000711e+00,1.158614006524299531e-10,3.078429828268016907e-02,4.071890983103236550e-02,6.399160770584494173e+00,6.039076896409277140e+00,6.108178963226272629e+00
8.849999999999999645e+00,1.250895260657583018e-10,3.750855683543068142e-02,4.999983162875629855e-02,6.290786657902934564e+00,5.908782562839782315e+00,5.970083691495673861e+00
8.900000000000000355e+00,1.344197973500726761e-10,4.556411127231796421e-02,6.121590215901453330e-02,6.187887580908594032e+00,5.783827480011325406e+00,5.836541653525621598e+00
8.949999999999999289e+00,1.436867556108212008e-10,5.516383310504248405e-02,7.470321482996049312e-02,6.091003996287710720e+00,5.664824592285036431e+00,5.708032750675656075e+00
9.000000000000000000e+00,1.526870414185401383e-10,6.653512224667690322e-02,9.083124327683354815e-02,6.000744404274968247e+00,5.552432900582928710e+00,5.585114096171650999e+00
9.050000000000000711e+00,1.611781658170072733e-10,7.991588551474028412e-02,1.099963941897242337e-01,5.917794648913755395e+00,5.447367321233102189e+00,5.468392893045994185e+00
9.099999999999999645e+00,1.688796192565626644e-10,9.554489963814366549e-02,1.326108538950518112e-01,5.842925692278178929e+00,5.350355643335596767e+00,5.358409483381826988e+00
9.150000000000000355e+00,1.754772381340002798e-10,1.136458634072659152e-01,1.590855315507261891e-01,5.776997343171871080e+00,5.262023808889814802e+00,5.255328151622357780e+00
9.199999999999999289e+00,1.806318113375317914e-10,1.344038565409914621e-01,1.898059970723048051e-01,5.721016780769396348e+00,5.183177024633685903e+00,5.159679530523618496e+00
9.250000000000000000e+00,1.839928528859918562e-10,1.579241990598835299e-01,2.251006471462442537e-01,5.676280515596381804e+00,5.115407009641984359e+00,5.073636171153133034e+00
9.300000000000000711e+00,1.852182234313018940e-10,1.842519941209112000e-01,2.652010088499023865e-01,5.644129541973377684e+00,5.060108296806760109e+00,4.998869744693308803e+00
9.349999999999999645e+00,1.839997794336968370e-10,2.133320462295660302e-01,3.101952031909658847e-01,5.625997719982912315e+00,5.018600915047862543e+00,4.936752408360597144e+00
9.400000000000000355e+00,1.800944016560960318e-10,2.449751793502048802e-01,3.599771977725487182e-01,5.623453836128355476e+00,4.992221551569109295e+00,4.888510726055976363e+00
9.449999999999999289e+00,1.733585809851415465e-10,2.788324619566116547e-01,4.141965471295455115e-01,5.638235196275154237e+00,4.982408251335300520e+00,4.855407125727630557e+00
9.500000000000000000e+00,1.637832753355556245e-10,3.143740337543282082e-01,4.722156640358294299e-01,5.672281791856235600e+00,4.990752145895847036e+00,4.838804847135726561e+00
9.550000000000000711e+00,1.515241776391012073e-10,3.508811114984892177e-01,5.330838741371018985e-01,5.727700248661292903e+00,5.018893091515259641e+00,4.840034425417137243e+00
9.599999999999999645e+00,1.369211959989000529e-10,3.874680491846964614e-01,5.955389020239938436e-01,5.806723039694077215e+00,5.068498180414337639e+00,4.860433298881595476e+00
9.650000000000000355e+00,1.205003545567351342e-10,4.231175764169117781e-01,6.580461062941470596e-01,5.911666332679615721e+00,5.141211449405417966e+00,4.901332511352734400e+00
9.699999999999999289e+00,1.029520908431060448e-10,4.567449062137488580e-01,7.188827392592612719e-01,6.044732624670899668e+00,5.238324768718811697e+00,4.963612424209173923e+00
9.750000000000000000e+00,8.508259915511780653e-11,4.872964900951446965e-01,7.762680397857822934e-01,6.208285433606249626e+00,5.361016296508118728e+00,5.047859744527336545e+00
9.800000000000000711e+00,6.773965115475047635e-11,5.138530889082196795e-01,8.285301446886316201e-01,6.404670798331913772e+00,5.510358928991202276e+00,5.154789600703459485e+00
9.849999999999999645e+00,5.172073436897049148e-11,5.357474406999785943e-01,8.742890313974808203e-01,6.635920042843082456e+00,5.687344896371577363e+00,5.285724259446112683e+00
9.900000000000000355e+00,3.767797686363004259e-11,5.526654105223763880e-01,9.126240330453675442e-01,6.903023344678508977e+00,5.890937103426750809e+00,5.439250015709397701e+00
9.949999999999999289e+00,2.603889790505722883e-11,5.646620113789679873e-01,9.431892463862963094e-01,7.205485772422420609e+00,6.118100922075704773e+00,5.612026478356952452e+00
1.000000000000000000e+01,1.696199814553022330e-11,5.721420442251849980e-01,9.662446962388017146e-01,7.540404627543054517e+00,6.363243563036249384e+00,5.798606850190836326e+00
1.005000000000000071e+01,1.033992299487647635e-11,5.757886030241030628e-01,9.825874593705556936e-01,7.901274516898929789e+00,6.618228965226890637e+00,5.992214628432691370e+00
1.009999999999999964e+01,5.850966661864229860e-12,5.764519301251971317e-01,9.933925232563661778e-01,8.276936117262138737e+00,6.872732102513275265e+00,6.185171690738883399e+00
1.015000000000000036e+01,3.045531637273890892e-12,5.750146020470789932e-01,1.000000000000000000e+00,8.652019461296994507e+00,7.116352583407362431e+00,6.370591013058351848e+00
